List,Display_Title,Grain,Column,Type,Required,Indexed,Choices,Column_Note,List_Note
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Final_Status,Choice,Y,Y,NOT_APPLICABLE; NOT_DUE; PENDING_VALIDATION; LATE; OVERDUE; RETURNED; NOT_SATISFIED; RECEIVED_PENDING_QC; ACCEPTED,"SEMANTIC status. Calculated by EOM-03 and by the app's QC action, never user-selectable. Independent of Status_Code.","Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Status_Code,Number,Y,Y,,"VISUAL code. 0 Gray n/a, 1 Red base out of runway, 2 Yellow AFSVC owns it, 3 Green accepted, 4 Blue not due, 5 Amber base with runway. Colour carries OWNERSHIP, not severity. Stored so Filter() delegates.","Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Action_Owner,Choice,Y,N,Facility; Reviewer; Admin; None,"Status_Code alone cannot answer 'is this mine'. Home filters on this, not on colour.","Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Action_Required,Boolean,Y,Y,,,"Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Days_Late,Number,N,N,,"Magnitude against Effective_Final_Call_Date. Set by EOM-03, not computed in DAX. Amber and Red share an owner; this carries the difference in degree.","Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Last_Reconciled_DateTime,DateTime,N,N,,Stamped by EOM-03. System Health flags items not reconciled recently — stale reconciliation looks exactly like a quiet month.,"Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Exception_Flag,Boolean,Y,N,,Set when the item needs human attention beyond normal QC,"Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Correction_Due,DateTime,N,N,,Set when QC returns a correction,"Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Waived_Flag,Boolean,N,N,,Portfolio Manager may waive a requirement for a period,"Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Item,MF EOM Item,One PERSISTENT row per expected submission per reporting period,Waiver_Reason,Note,N,N,,,"Generated by EOM-01. Created once and never duplicated. Corrections attach as new MF_EOM_Submission versions pointing at the same item. The checklist exists before any file arrives, which is the only way to distinguish 'nothing was submitted' from 'the system has no record'. Facility_ID is NULL for Installation and Contract scope."
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Submission_ID,Text,Y,Y,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,EOM_Item_ID,Text,Y,Y,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Version_No,Number,Y,N,,Assigned by upload timestamp order,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,File_Name,Text,Y,N,,"As uploaded. No naming convention required, and the name is never read for meaning.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,File_URL,URL,Y,N,,"THE LIST ROW IS TRUTH, THE PATH IS CONVENIENCE. Never derive status from the path — files get moved and renamed.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,File_Size_KB,Number,N,N,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Uploaded_By,User,Y,N,,SharePoint identity of the actual uploader,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Uploaded_DateTime,DateTime,Y,Y,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Submitted_On_Behalf_Of,Text,N,N,,"Facility_ID or Installation_ID when an AFSVC MFM uploads a document that arrived by email. Without this, emailed submissions misattribute to AFSVC and the missing/overdue counts go wrong silently.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Intake_Method,Choice,Y,N,App upload; Folder drop; Manual classification,App upload needs no classification. Folder drop may.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Classification_Method,Choice,N,N,Declared at upload; Folder context; Document content; AI Builder; Manual,"'Declared at upload' is the production baseline. Filename is NEVER a method, at any tier.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Classification_Status,Choice,N,Y,Pending; Classified; Needs Review; Failed,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Portfolio_ID,Text,N,Y,,The folder path gives portfolio and month; the uploader's GAL gives the installation; the app declaration gives facility and document type. Nothing is inferred from a filename.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Classification_Confidence,Choice,N,N,Declared; High; Low; Unresolved,'Declared' = the app captured it at upload. That is the whole point of making the app the front door.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Last_Error_Code,Text,N,N,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Last_Error_Message,Note,N,N,,"User-facing, plain language. Never a raw HTTP status.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Last_Processing_DateTime,DateTime,N,N,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Retry_Count,Number,N,N,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Destination_ID,Text,N,Y,,"FK to MF_Document_Destination. Which configured destination received this file, so a routing change is auditable after the fact rather than inferred from a path.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Source_Library,Text,N,N,,The library the file landed in. Recorded because the four portfolios are four separate site collections and 'Shared Documents' is an assumption until each site is walked.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Source_Path,Text,N,N,,Where the file was found or placed. Diagnostic only — the list row is truth.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Needs_Filing,Boolean,N,Y,,"TRUE when the fiscal-year or month folder could not be matched and the file landed at the Monthly Data Call root under FIND_OR_ROOT. Indexed because Admin filters on it, and the count is the whole point: a file nobody knows is misfiled is worse than one that failed to upload.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Filing_Note,Text,N,N,,What was looked for and not found — 'no child of FY26 matched August 2026'. The person moving the file needs to know whether to move it or fix the configuration.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,SharePoint_Unique_ID,Text,N,Y,,"THE DURABLE HANDLE. The document GUID survives a rename and a move; File_URL survives neither, and under FIND_OR_ROOT files get moved by design. Store the GUID, resolve the URL from it.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,SharePoint_File_ID,Text,N,Y,,List item ID. Convenient for a lookup within one library; not durable across a move between libraries or sites.,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Is_Current,Boolean,Y,Y,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,Superseded_By,Text,N,N,,Submission_ID of the version that replaced this one,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,QC_Status,Choice,Y,Y,Pending Review; Accepted; Correction Required; Incomplete; Wrong Document; Wrong Reporting Period; Wrong Facility; Recalled; Not Applicable,"Seven verdicts plus Recalled. The status engine collapses the four returning verdicts into RETURNED, but the base reads the specific reason here and in the notification. Recalled is the submitter withdrawing before review, not a rejection.",Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,QC_By,User,N,N,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,QC_DateTime,DateTime,N,N,,,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_EOM_Submission,MF EOM Submission,One row per uploaded file version,QC_Comment,Note,N,N,,REQUIRED when QC_Status is Correction Required or Wrong Document,Versioned evidence. v1 Correction Required and v2 Accepted both persist; nothing is overwritten or deleted. QC applies to the Is_Current version.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Unmatched_ID,Text,Y,Y,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,File_Name,Text,Y,N,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,File_URL,URL,Y,N,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Portfolio_ID,Text,N,Y,,Derivable from the folder — that much the path gives us,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Fiscal_Year,Text,N,N,,Derivable from the folder,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Discovered_DateTime,DateTime,Y,Y,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Uploaded_By,User,N,N,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Suggested_Installation_ID,Text,N,N,,Weak hint only. Never auto-applied.,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Suggested_Document_Code,Text,N,N,,Weak hint only.,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Resolution_Status,Choice,Y,Y,Needs Classification; Classified; Not an EOM document; Duplicate,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Resolved_Submission_ID,Text,N,N,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Resolved_By,User,N,N,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Unmatched_File,MF Unmatched File,One row per file found in the FY folder that could not be resolved,Resolved_DateTime,DateTime,N,N,,,The safety net for folder drops. Should trend toward empty once people use the app. No content parsing and no AI Builder in MVP — a human picks from dropdowns. NEVER INVENT A REQUIREMENT: resolving a row here attaches the file to an existing expected item and never creates one.
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Security_ID,Text,Y,Y,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,UPN,Text,Y,Y,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Scope_Type,Choice,Y,Y,Enterprise; Portfolio; Installation; Facility,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Portfolio_ID,Text,N,Y,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Installation_ID,Text,N,Y,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Facility_ID,Text,N,Y,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Role,Choice,Y,N,BASE_USER; PORTFOLIO_MANAGER,"BASE_USER is automatic from CAC and the GAL. PORTFOLIO_MANAGER is granted. Two roles, not six — users can hold two in their heads.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Job_Title,Text,N,N,,"From the GAL. Display only, never authorization.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Can_QC,Boolean,Y,N,,Defaults on for PORTFOLIO_MANAGER: reviewing is the core of the role.,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Can_Submit_On_Behalf,Boolean,Y,N,,Records the true origin of an emailed document instead of misattributing it to AFSVC.,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Can_Edit_Requirements,Boolean,Y,N,,Defaults OFF. Reviewing a 1119 and changing what a 1119 IS are different jobs; configuration is policy.,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Can_Grant_Access,Boolean,Y,N,,"Defaults OFF, and settable only by an Enterprise-scope holder. Stops the role self-propagating — without this, one grant makes the population monotonically increasing.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Grant_Scope,Choice,Y,N,None; Portfolio; Enterprise,"Portfolio = own portfolio only. Enterprise = anywhere, and that is two or three people, not a default. Limits blast radius.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Grant_Type,Choice,Y,N,GAL derived; Requested; Manual,"GAL derived, Requested or Manual. Distinguishes what identity gave someone from what a human granted them.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Granted_By,Text,N,N,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Granted_Date,DateTime,N,N,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Expires_Date,DateTime,N,Y,,"REQUESTED ACCESS EXPIRES. Sixty days by default. Someone who PCS'd but still owes their losing base a package needs a handover window, not permanent rights to a base they left.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Developer_Flag,Boolean,Y,N,,Never granted by a role. Unlocks the diagnostic surface.,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Tester_Flag,Boolean,Y,N,,,"ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_Security_Mapping,MF Security Mapping,One row per user per granted scope,Active_Flag,Boolean,Y,Y,,"Revocation without deletion, so the audit trail survives.","ONE mapping for both Power Apps filtering and Power BI RLS. Nobody is provisioned for their own base: CAC identifies the user, the GAL gives their installation, and anyone at that installation may view and edit its EOM submissions regardless of unit. Installation is the unit of access.

WARNING: this list drives APP filtering. Power Apps Visible and Filter() are NOT an access-control boundary — see docs/security-open-issue.md. The data layer must enforce the same scope independently."
MF_EOM_Audit,MF EOM Audit,One row per state change,Audit_ID,Text,Y,Y,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Entity_Type,Choice,Y,N,EOM_Item; EOM_Submission; Requirement,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Entity_ID,Text,Y,Y,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Action,Choice,Y,Y,Generated; Uploaded; QC Accepted; QC Correction Required; QC Wrong Document; QC Not Applicable; Waived; Reclassified; Status Recalculated; Notification Suppressed; Notification Sent,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Actor_UPN,Text,Y,N,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Action_DateTime,DateTime,Y,Y,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Old_Value,Text,N,N,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,New_Value,Text,N,N,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
MF_EOM_Audit,MF EOM Audit,One row per state change,Detail,Note,N,N,,,"Cheap now, invaluable during an IG. Every QC decision, every generated item, and every notification the system decided not to send."
